title,link,address,price,description,bedrooms,bathrooms,building_size,land_size,car_spaces,floors_total,maidrooms
New Cluster at Lebak Bulus Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/new-cluster-at-lebak-bulus-jakarta-selatan-171972305133/,"Lebak Bulus, Jakarta Selatan",3192311409,New Cluster at Lebak Bulus Jakarta Selatan.,3,3,148,72,0,1,0
Dijual Rumah Subsidi Terdekat ke JAKARTA,https://www.lamudi.co.id/jual/jawa-barat/bekasi/dijual-rumah-subsidi-terdekat-ke-jakarta-172164722850/,"Babelan, Bekasi",185000000,Dijual Rumah Subsidi Terdekat ke JAKARTA.,2,1,30,60,0,1,0
Rumah 2 lantai Jagakarsa Jakarta selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-2-lantai-jagakarsa-jakarta-selatan-171801833823/,"Jagakarsa, Jakarta Selatan",700000000,Rumah 2 lantai jagakarsa Jakarta Selatan,2,2,80,40,1,2,0
KEMANG JAKARTA SELATAN DIJUAL CEPAT RUMAH MEWAH,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/kemang-jakarta-selatan-dijual-cepat-rumah-mewah-168120411746/,"Kemang, Jakarta Selatan",25000000000,Jual rumah mewah baru siap huni termurah di bawah harga pasaran  Di Kemang Jakarta selatan JAKARTA SELATAN,4,4,1100,1200,0,1,0
Rumah cluster cemara di jakarta garden city,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-cluster-cemara-di-jakarta-garden-city-169693159130/,"Cakung, Jakarta Timur",1500000000,"Masih Termasuk Jakarta loh, sudah jadi kota sendiri Jakarta Garden City.Bebas BanjirAeon Mall Code : 121621-BRTD00164",2,1,72,90,0,1,0
"Rumah Butuh Renovasi di Cilandak, Jakarta Selatan",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-butuh-renovasi-di-cilandak-jakarta-selatan-170842584776/,"Cilandak, Jakarta Selatan",28000000000,"Rumah Butuh Renovasi di Cilandak, Jakarta Selatan",4,3,550,1124,5,1,2
jual rumah di duren sawit Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-rumah-di-duren-sawit-jakarta-timur-172199081136/,"Duren Sawit, Jakarta Timur",2600000000,jual rumah di duren sawit Jakarta Timur,4,4,180,288,0,1,0
Jual Town House di Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/jual-town-house-di-jakarta-selatan-170927646971/,"TB Simatupang, Jakarta Selatan",3.55E+11,"Pasar minggu , jakarta selatan Di Jual Town House di Jakarta Selatan Lokasi : Jl.Raya TB Simatupang/Jl.Raya Kebagusan 1 , Kebagusan , Pasar Minggu , Jakarta Selatan.Luas Tanah : 16.791 m²/1,6 Ha Luas Bangunan : 6.800 m² .17 Unit Rumah , LT : 600 m² , LB : 450 m² NJOP 2022 : 508,5 M Di jual 70% NJOP : 355 M (Nego) Legalitas: SHGB.",10,9,6800,16791,0,1,0
RUMAH LELANG DI PIK JAKARTA UTARA,https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-lelang-di-pik-jakarta-utara-172048962593/,"Pantai Indah Kapuk, Jakarta Utara",5700000000,"HOT LIST HARGA TERMURAH SEJAGAT RAYA DI LELANG RUMAH MURAH JAKARTA UTARA Alamat Perumahan Bukit Golf Mediterania PIK Cluster Kenari Golf Jl.Kenari Golf III Kelurahan Kamal Muara, Kecamatan Penjaringan, Kota Jakarta Utara, Provinsi DKI Jakarta.Luas Tanah 220 m2 Luas Bangunan 355 m2 SHM 2 Lantai Listrik 7.700 watt, PDAM Skema LELANG CESSIE Harga Jual.",3,3,355,220,0,1,0
Rumah di Jakarta Strategis Dekat Mall Ciputra Jakarta di Taman Cosmos J17522,https://www.lamudi.co.id/proyek-baru/secondary-pashouses-agents/rumah-di-jakarta-strategis-dekat-mall-ciputra-jaka-169512014910/,"Kebon Jeruk, Jakarta Barat",2140000000,"Rumah siap huni lokasi strategis, dekat dengan fasilitas pendidikan, kesehatan, pusat perbelanjaan, dan akses transportasi.
SHMLT 43LB 1603 Lantai3 Kamar Tidur3 Kamar MandiListrik 4400 VASumber Air PDAMHadap Timur
Fasilitas Sekitar Hunian:3 menit ke SD Negeri Duri Kepa 073 menit ke SD Islam Al Falah 1 Pagi4 menit ke SD Negeri Kedoya Utara 095 menit ke SMA WARDAYA7 menit ke SMP Santo Andreas7 menit ke SMP NEGERI 197 JAKARTA10 menit ke Sma Tunas Harapan
3 menit ke Pasar Pesing4 menit ke Pasar impres4 menit ke Pasar Kedoya10 menit ke Mall Ciputra Jakarta15 menit ke Mall Central park
7 menit ke Puskesmas Kelurahan Kedoya Utara9 menit ke RSIA Metro Hospital Kebon Jeruk10 menit ke Puskesmas Kedaung Kali Angke10 menit ke Puskesmas Kelurahan Tanjung Duren Utara15 menit ke RS Ukrida
6 menit ke Stasiun Pesin9 menit ke Stasiun Taman Kota10 menit ke Gerbang Tol Tanjung Duren10 menit ke Gerbang Tol Tj. Duren10 menit ke Gerbang Tol Tanjung Duren15 menit ke Stasiun Grogol",3,3,160,43,1,3,0
Dijual Rumah Second Duren Sawit Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-second-duren-sawit-jakarta-timur-171525050041/,"Duren Sawit, Jakarta Timur",650000000,"Dijual Rumah Second diDuren Sawit Jakarta Timur Spesifikasi .Sertifikat SHM .LT.78m² .LB.48m² .KT.1 .KM.1 (didalam kamar) .PAM jaya .Gas Alam Fasilitas lainnya : .±100m ke pasar tradisional .± 100m ke Kampus UHAMKA .±50m² SMAN 44 Jakarta .±100m ke Terminal Perumnas Klender .±500 ke Stasiun Buaran dan Shelter Trans Jakarta .dan fasum fasos lainnya seperti RS, Pertokoan, sekolah dll.",1,1,48,78,0,1,0
BRAND NEW 2 LANTAI JAGAKARSA JAKARTA SELATAN,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/brand-new-2-lantai-jagakarsa-jakarta-selatan-172053343955/,"Jagakarsa, Jakarta Selatan",1675000000,"Jagakarsa Jakarta Selatan  [ FOR SALE ] - MBV262 Jl. Kecapi Jagakarsa Jakarta Selatan FOR SALE - BRAND NEW RUMAH BARU 2 LANTAI DI LOKASI STRATEGIS JAGAKARSA JAKARTA SELATAN EXCLUSIVE 6 UNIT FREE KITCHEN SET Spesifikasi : Konstruksi 2 lantai Luas tanah 68m² Luas bangunan 120m² Kamar tidur 3 Kamar mandi 3 Ruang tamu Ruang keluarga Ruang makan Service Area (cuci jemur) Void Carport SHM, IMB, PBB HARGA 1,675 M NEGO DIRECT OWNER CASH / KPR (Proses KPR kami bantu sampai akad) Selling point : Dekat Tol Andara (Desari) Dekat Tol TB Simatupang Dekat Objek wisata & Halte Bus way Ragunan Dekat Transmart Cilandak Dekat Stasiun Lenteng Agung & Tanjung barat",3,3,120,68,0,1,0
Rumah Tua Hitung Tanah Di Jakarta Barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-tua-hitung-tanah-di-jakarta-barat-169457890978/,"Kebon Jeruk, Jakarta Barat",55000000000,"Rumah Tua Hitung Tanah di Jakarta BaratDijual rumah tua hitung tanah di Jl.Anggrek 17A, kebon jeruk, jakarta barat.( Gang dekat resto Sarang Oci jln Panjang)LT 3100m2, LB 500m2Lebar muka 5m2Lebar belakang 48m2Panjang 65m2SHM (50%) SHGB (50% )Harga 55 M negoCocok buat townhouse , cluster kecil dan perkantoranJalanan ramai, bisa 2 mobilHubungi : Astuti gading pro.",3,2,500,3100,0,2,0
Rumah Dijual Ujung Menteng Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-dijual-ujung-menteng-jakarta-timur-171145009846/,"Cakung, Jakarta Timur",4400000000,"Alamat : UJUNG MENTENGLokasi : DKI Jakarta, Jakarta Timur , CakungTipe : RumahTransaksi : JualSertifikat : SHMLT/LB : 200 m2 / 250 m2Dimensi : -KT/KM : 4+1 / 3+1Orientasi : -Listrik/Air/No.Telepon : 4400 / pamCode : 031621-BRKG00003",4,3,250,200,0,1,1
Rumah non cluster Lenteng agung Jakarta selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-non-cluster-lenteng-agung-jakarta-selatan-172087604356/,"Lenteng Agung, Jakarta Selatan",650000000,Rumah non cluster Lenteng agung Jakarta selatan Luas tanah 43 Luas bangunan.70 Kt 3 Km 2 Carport Surat SHM Akses mobil Bebes banjir Listrik 1300 Watt Hrga : 650 juta nego Lokasi agung raya 1 Lenteng agung Jakarta selatan -Dkt stasiun Lenteng agung -Dkt kelurahan Lenteng agung -Dkt kampus isif -Dkt pasar Lenteng agung Iw.,3,2,70,43,0,1,0
Dijual rumah cluster lubang buaya Jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-cluster-lubang-buaya-jakarta-timur-171889031849/,"Lubang Buaya, Jakarta Timur",1450000000,Dijual rumah Cluster lubang buaya Jakarta timur Lt.86 Lb.110 Kt.3 Km.2 Listrik 2200 Air jet pump 2 lantai AKSES/fasilitas Carport 1 mobil Jalan lebar 2 mobil Dekat halte Trans Jakarta Pinang Ranti Dekat R.s Haji Dekat Bandara Halim Perdanakusuma Dekat TMII.,3,2,110,86,0,1,0
RUMAH SIAP HUNI DI CONDET JAKARTA TIMUR,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-siap-huni-di-condet-jakarta-timur-171696834757/,"Condet, Jakarta Timur",2500000000,"DIJUAL RUMAH LUAS SIAP HUNI DI CONDET JAKARTA TIMUR Spesifikasi Luas Tanah 150m² Luas Bangunan 200 kurleb m2 Kamar Tidur 4 Kamar Mandi 4 Bangunan 2 Lantai Listrik 2200 watt Carport Legalitas Clean n Clear Sertifikat Hak Milik, IMB Sudah Pecah HARGA 2.5 M neg Lokasi Jl Condet Jakarta Timur Untuk info lebih lanjut.",4,4,200,150,0,1,0
Rumah di Kawasan Elit Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-di-kawasan-elit-jakarta-selatan-171956751856/,"Pondok Indah, Jakarta Selatan",4600000000,"Rumah Komplek di Pondok Indah Jakarta Selatan. Lt.122. Lb.70. 1,5Lantai. SHM. KT.3. KM.2.PAM. 3500Watt. Carport. Taman depan. Rumah Elit Jakarta Selatan. Harga: 4.6M. Nego. jualanekaproperty sewaanekaproperty seledriproperty Jual rumah di bintaro Di bintaro rumah dijual Dijual rumah di bintaro Rumah di bintaro dijual",3,2,70,122,0,1,0
Dijual Di Jakarta Selatan/Petukangan Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-di-jakarta-selatan-petukangan-selatan-169287306690/,"Bintaro, Jakarta Selatan",3500000000,"Dijual Rumah baru di Jakarta Selatan /Petukangan Selatan,Pesanggrahan,Lokasi dekat ke Jl.Damai Raya,Jl.M Saidi Raya,Pesanggrahan Raya,dekat ke Kampus STIE Bhakti Pembmagunan,SMA 90 Jakarta Selatan,Kampus Budi Luhur,Dan hanya 5 menit ke Gerbang Pintu Tol Ciledug,Itc Cipulir Mas dan 25 menit ke Bandara Sukarno Hatta.",5,4,300,200,0,1,0
Rumah Hitung Tanah di Martimbang Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-hitung-tanah-di-martimbang-jakarta-selatan-172114817622/,"Kebayoran Baru, Jakarta Selatan",30000000000,"Dijual rumah unik di Martimbang Kebayoran baru Jakarta Selatan.Lokasi Rumah yang sangat Asri di depan taman, bebas banjir, keamanan 24 jam, prime area di Jakarta Selatan.Luas tanah 587meterLuas bangunan 200meterHarga 30 miliar",4,3,587,587,0,1,0
Dijual Rumah Murah di Menteng Jakarta Pusat,https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-rumah-murah-di-menteng-jakarta-pusat-172162215618/,"Menteng, Jakarta Pusat",18000000000,"RUMAH MURAH JAKARTA PUSAT  LANGSUNG PROSES Alamat Jl. Lembang Terusan, Menteng Jakarta Pusat Luas Tanah 312 m2 Luas Bangunan 396 m2 Kt 5 km 4 Skema AJB SHM,18 MILYR NEGO (NEGO SAMPAI DEAL)  Tx bakti",5,4,396,312,2,1,0
DIJUAL / DILELANG RUMAH TINGGAL DI JAKARTA SELATAN,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-dilelang-rumah-tinggal-di-jakarta-selatan-171809744855/,"Cilandak, Jakarta Selatan",9947400000,"Dijual / Dilelang Rumah Tinggal di Jalan Margasatwa No.20 AM, RT.003/RW.03, Kelurahan Pondok Labu, Kecamatan Cilandak, Jakarta Selatan, DKI Jakarta - Akses Jalan Utama Jl Margasatwa - Lokasi Sangat Strategis - Proses Mudah",5,3,315,473,1,1,0
rumah lelang komplek bukit permai cibubur jakarta,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-lelang-komplek-bukit-permai-cibubur-jakarta-17212053225/,"Ciracas, Jakarta Timur",7500000000,"Rumah jual lelang Luas tanah 1857 M2Alamat: Perumahan Bukit Permai, Jalan Ineri No. 20, RT. 06 RW.09, Kelurahan Cibubur, Kecamatan Ciracas, Kota Jakarta Timur, Propinsi DKI JakartaPembelian wajib cash no kpr",4,4,500,1875,0,1,0
Rumah Modern Minimalist Lubang Buaya  Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-modern-minimalist-lubang-buaya-jakarta-timur-171075297655/,"Lubang Buaya, Jakarta Timur",498000000,Rumah Modern Minimalist Dekat Bandara Halim Perdana Kusuma Jakarta Timur Lokasi Lubang Buaya Kec.Cipayung Jakarta Timur Rumah 1 Lantai LT 42 | LB 30 | KT 2 | KM 1 Harga Promo 499 Juta Cash Spesifikasi SHM PBG Cash Keras KPR Bank KPR Developer DP 50% Cicilan 12x (12 Bulan) Informasi Hubungi Dany Marketing In-House Developer.,2,1,30,42,0,1,0
Rumah Dijual Jl Raya Cilangkap Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-dijual-jl-raya-cilangkap-jakarta-timur-171145010359/,"Cilangkap, Jakarta Timur",7800000000,"Alamat : JL RAYA CILANGKAPLokasi : DKI Jakarta, Jakarta Timur , CipayungTipe : RumahTransaksi : JualSertifikat : SHMLT/LB : 1063 m2 / 350 m2Dimensi : -KT/KM : 5 / 4Orientasi : -Listrik/Air/No.Telepon : 5500 / PAMCode : 231621-BRKG00027",5,4,350,1063,0,1,0
Dijual Rumah Lokasi Strategis Di Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-lokasi-strategis-di-jakarta-selatan-171482158247/,"Mampang Prapatan, Jakarta Selatan",6500000000,RUMAH Dijual Lokasi tengah-tengah kota Jakarta Dibawah Harga Market  Lokasi dekat pusat bisnis segitiga Jakarta  15 Menit ke SCBD 15 Menit ke Pusat bisnis kuningan  LOKASI BEBAS BANJIR,3,1,120,362,1,1,0
RUMAH MURAH DI KOTA JAKARTA TIMUR,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-murah-di-kota-jakarta-timur-170477261986/,"Cibubur, Jakarta Timur",500000000,"RUMAH MURAH DI KOTA JAKARTA TIMUR Yuk miliki unitnya! TERSISA 4 UNIT LAGI Apa sih keunggulan nya! One gate Sistem CCTV Lingkungan Hunian 2 lantai Akses mobil Harga termurah dikelasnya Dilalui Angkot 2 KT 2 KM Akses sangat strategis PROMO KHUSUS CASH JANUARI FREE AJBPPJB FREE BALIKNAMA FREE BPHTB (s&k) DISKON 10 juta Lokasi cluster berada di area yang sangat strategis, yang memungkinkan anda menjangkau lebih dekat dengan area kota jakarta selatan, jakarta pusat, depok, bekasi, bogor.Segera disurvey, unitnya terbatas.",2,2,30,29,0,1,0
Rumah Scandinavian Murah Ciracas Jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-scandinavian-murah-ciracas-jakarta-timur-169828377267/,"Ciracas, Jakarta Timur",500000000,"INVESTASI TERBAIK RUMAH MENAWAN DICIRACAS JAKARTA TIMUR Telah hadir hunian dengan fasilitas one gate Sistem berkonsep Scandinavian type 2 lantai dengan harga sangat kompetitif bahkan termurah dikelasnya.Keunggulan Hunian : + One gate Sistem + CCTV + Akses mobil + Dilengkapi Carport + Bisa custom + Bangunan komersil + Nilai investasi yang tinggi Aksesibilitas ; + Dilalui angkot + Dekat LRT + Dekat Toll + Dekat fasilitas umum Lokasi cluster berada di area yang sangat strategis, yang memungkinkan anda menjangkau lebih dekat dengan area kota jakarta selatan, jakarta pusat, depok, bekasi, bogor.Segera disurvey, unitnya terbatas.Hubungi :.",2,2,38,29,0,1,0
HUNIAN MEWAH CLASSIC PRIVATE POOL JAKARTA SELATAN,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/hunian-mewah-classic-private-pool-jakarta-selatan-171253021739/,"Kebagusan, Jakarta Selatan",2600000000,"Listing 608 Kebagusan,Jakarta Selatan RUMAH KEBAGUSAN | HUNIAN MEWAH CLASSIC PRIVATE POOL JAKARTA SELATAN SPESIFIKASI : LUAS TANAH 107 M² LUAS BANGUNAN 160 M² 3+1 KAMAR TIDUR 3+1 KAMAR MANDI PRIVATE POOL CARPORT TAMAN DEPAN + BELAKANG HADAP UTARA LEGALITAS : SHM / IMB / PBB HARGA IDR. 2.6 MILYAR.",4,4,160,107,0,1,0
Rumah Siap Huni Kalisari Cijantung Jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-siap-huni-kalisari-cijantung-jakarta-timur-169984057476/,"Kalisari, Jakarta Timur",1350000000,dijual Rumah 2 Lantai murah dan Mewah Cijantung kalisari jakarta timur pasar rebo Siap huni Lt 70 Lb 90 4 kamar tidur 2 kamar mandi 1 ruang cuci jemur 2 mobil parkir Surat shm imb pbb Bebas banjir Lokasi cijantung kalisari pasar rebo jakarta timur Cash & KPR.,4,2,90,70,0,1,0
Rumah Dijual Panorama Bukit Cinere Jakarta Selatan,https://www.lamudi.co.id/jual/jawa-barat/depok/rumah-dijual-panorama-bukit-cinere-jakarta-selatan-171145008126/,"Cinere, Depok",1500000000,"Alamat : PANORAMA BUKIT CINERELokasi : DKI Jakarta, Jakarta Selatan , CinereTipe : RumahTransaksi : JualSertifikat : SHMLT/LB : 120 m2 / 180 m2Dimensi : -KT/KM : 3+1 / 2+1Orientasi : -Listrik/Air/No.Telepon : 2200 / pamCode : 071421-BRKG00018",3,2,180,120,0,1,1
Rumah besar dan mewah di jakarta selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-besar-dan-mewah-di-jakarta-selatan-172039428671/,"Kebayoran Baru, Jakarta Selatan",70000000000,rumah dgn lt.850 m2 dan lb.650 m2 terdiri dari 2 lantai.dgn lantai marmer dan dilengkapi dgn kolam renang.garasi untuk 2 mobil dan carport untuk 2 mobil.lokasi sangat strategis di jakarta selatan.termasuk salah satu lokasi primenya jakarta selatan.,6,6,650,850,0,1,0
Dijual rumah Pondok bambu Jakarta timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-pondok-bambu-jakarta-timur-171625977618/,"Pondok Bambu, Jakarta Timur",1350000000,"Dijual rumah pondok bambu Jakarta timur lt,100 lb.110 kt.3 km.1 listrik 2200 Air jet pump Akses/Fasilitas Dijual rumah Pondok Bambu Jakarta timur lt.100 lb.110 kt.3 km.1 listrik 2200 Air Jet pump Akses/Fasilitas Jalan lebar 2 mobil Pas Dekat Bkt Dekat R.s Duren sawit Dekat SMPN 51 Dekat Pasar Tradisional Pusat Kuliner.",3,1,110,100,0,1,0
Dijual RUmah 2 lt di Cluster Jakarta Garden City Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-2-lt-di-cluster-jakarta-garden-city-j-169053648071/,"Cakung, Jakarta Timur",2700000000,Rumah 2Lantai dekat Aeon Mall Strategis di Cluster JGC Cakung Jakarta Timur  LT.148 m² LB.148 m²  Ada 3 kmr tdr Ada 3 kmr mdi  2200 watt SHM  Air PAM  Ada jogging Track bgn blkg rmh.  Row jln Lebar  Siap Huni  Jarang ada Jual   Harga 2.7 M nego,3,3,148,148,0,1,0
Dijual Rumah Brand New di Shinano Jakarta Garden City Cakung Jakarta,https://www.lamudi.co.id/proyek/cluster-shinano-jakarta-garden-city/dijual-rumah-brand-new-di-shinano-jakarta-garden-c-17105640411/,"Cakung, Jakarta Timur",1575000000,DIJUAL RUMAH di cluster JGC Cakung Jakarta Timur   Luas Tanah : 5 x 15 75 m2  Luas Bangunan : 100m2 ( 2lantai )  Kamar Tidur : 2 Kamar Mandi : 2 Carport : 1 mobil Hadap timur Listrik : 2.200 watt Air : PAM  Row jln 2 mobil PPJB > Ac 3 > Kitchen set > Horden  Harga : 1.575 M ( nego)  Hubungi : Susy Bangun  LJ Hooker JGC Boulevard/ike,2,2,100,75,1,2,0
"Di Jual Rumah 3 Lantai di Jelambar Utama Sakti Jakarta Barat, Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/di-jual-rumah-3-lantai-di-jelambar-utama-sakti-jak-170530887748/,"Grogol Petamburan, Jakarta Barat",4750000000,"Rumah rapi, sudah renov, bersih, siap huni, kokoh dengan bahan dan tiang pancang yang kuat serta berkualitas ini terletak di Jelambar Utama Sakti, Jakarta Barat ini memeiliki sirkulasi udara yang baik, tersedia rooftop cocok untuk bersantai untuk kaum milenial atau bisa juga untuk menjemur pakaian dan kegiatan lainnya. Rumah ini mempunyai fasilitas eksternal yang akan membuat anda nyaman untuk tinggal disini seperti dekat dengan sekolah favorit, pasar swalayan, pusat pembelanjaan dan rumah sakit, tempat ini juga bebas banjir.  More Info Felly Sung VERDE Property",4,4,520,200,0,1,0
New Cluster Vastu at Jakarta Garden City,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/new-cluster-vastu-at-jakarta-garden-city-170720791351/,"Cakung, Jakarta Timur",3300000000,New Cluster Vastu at Jakarta Garden City.,5,4,140,105,0,1,0
Rumah Mewa European Classic Jagakarsa Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-mewa-european-classic-jagakarsa-jakarta-sela-171836912162/,"Jagakarsa, Jakarta Selatan",3600000000,Rumah Mewa European Classic Jagakarsa Jakarta Selatan.,4,5,250,162,0,1,0
dijual cepat rumah di Srengseng Jakarta barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-cepat-rumah-di-srengseng-jakarta-barat-171584456912/,"Srengseng, Jakarta Barat",650000000,dijual rumah 3 lantai di Srengseng Jakarta barat.,2,3,80,35,0,1,0
Rumah siap huni Jagakarsa Jakarta Selatan,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-siap-huni-jagakarsa-jakarta-selatan-172192452929/,"Jagakarsa, Jakarta Selatan",1650000000,Rumah siap huni Jagakarsa Jakarta Selatan.,3,2,70,132,0,1,0
Rumah Strategis di Cipayung - Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-strategis-di-cipayung-jakarta-timur-172230966115/,"Cipayung, Jakarta Timur",1730000000,Rumah Strategis di Cipayung - Jakarta Timur,4,4,120,125,0,1,0
rumah dijual di sunter bisma jakarta utara,https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-dijual-di-sunter-bisma-jakarta-utara-170971967923/,"Sunter, Jakarta Utara",5500000000,rumah dijual di sunter bisma jakarta utara.,4,3,500,404,0,1,0
Dijual Rumah di Perumahan Citra Jakarta,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-rumah-di-perumahan-citra-jakarta-166623829397/,"Kalideres, Jakarta Barat",1800000000,"Dijual Cepat Rumah di Dalam Cluster Perumahan Citra Kalideres, Jakarta Barat",3,2,90,90,0,1,0
Rumah Semi Furnish di Ciracas Jakarta Timur,https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-semi-furnish-di-ciracas-jakarta-timur/,"Ciracas, Jakarta Timur",1600000000,"Dijual Rumah Semi Furnish di Perumahan Janur Village, Jakarta Timur",3,2,135,77,1,2,1
Rumah cantik di semanan Jakarta Barat,https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-cantik-di-semanan-jakarta-barat-171039063168/,"Semanan, Jakarta Barat",740000000,"Lokasi di Jakarta Barat, dekat pintu toll, Mall dsb.",2,1,55,72,0,1,0
JUAL RUMAH JAKARTA SELATAN PONDOK INDAH,https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/jual-rumah-jakarta-selatan-pondok-indah-170122951147/,"Pondok Indah, Jakarta Selatan",30000000000,Dijual rumah Jakarta Selatan pondok indah siap huni terawat,4,3,320,420,4,1,0
RUMAH MURAH PINGGIR JAKARTA DI KERANGGAN BEKASI,https://www.lamudi.co.id/jual/jawa-barat/bekasi/rumah-murah-pinggir-jakarta-di-keranggan-bekasi-17156006454/,"Jatisampurna, Bekasi",765000000,lokasi ohana wibawa mukti deket sama kelurahan Pondok Ranggon jakarta.,3,2,60,70,0,1,0
